session_id,track_name,artist_name,album_name,session_position,skip_prediction,ground_truth,prompt
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,Gimme! Gimme! Gimme! (A Man After Midnight) - Live,ABBA,Live At Wembley Arena,2,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Take A Chance On Me', 'track_artist': 'ABBA', 'track_album': 'The Album', 'track_duration': 243, 'track_popularity': 99.9885, 'release_year': 1977} - Not Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Gimme! Gimme! Gimme! (A Man After Midnight) - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 334, 'track_popularity': 99.4951, 'release_year': 2014}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,Fernando - Live,ABBA,Live At Wembley Arena,3,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Take A Chance On Me', 'track_artist': 'ABBA', 'track_album': 'The Album', 'track_duration': 243, 'track_popularity': 99.9885, 'release_year': 1977} - Not Skipped, 
{'track_name': 'Gimme! Gimme! Gimme! (A Man After Midnight) - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 334, 'track_popularity': 99.4951, 'release_year': 2014} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Fernando - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 253, 'track_popularity': 99.52, 'release_year': 2014}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,Dancing Queen - Live,ABBA,Live At Wembley Arena,4,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Take A Chance On Me', 'track_artist': 'ABBA', 'track_album': 'The Album', 'track_duration': 243, 'track_popularity': 99.9885, 'release_year': 1977} - Not Skipped, 
{'track_name': 'Gimme! Gimme! Gimme! (A Man After Midnight) - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 334, 'track_popularity': 99.4951, 'release_year': 2014} - Skipped, 
{'track_name': 'Fernando - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 253, 'track_popularity': 99.52, 'release_year': 2014} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Dancing Queen - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 352, 'track_popularity': 99.3741, 'release_year': 2014}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00066ba6-9f4f-4736-a86f-d104c1634cdf,As Good As New - Live,ABBA,Live At Wembley Arena,5,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Take A Chance On Me', 'track_artist': 'ABBA', 'track_album': 'The Album', 'track_duration': 243, 'track_popularity': 99.9885, 'release_year': 1977} - Not Skipped, 
{'track_name': 'Gimme! Gimme! Gimme! (A Man After Midnight) - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 334, 'track_popularity': 99.4951, 'release_year': 2014} - Skipped, 
{'track_name': 'Fernando - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 253, 'track_popularity': 99.52, 'release_year': 2014} - Skipped, 
{'track_name': 'Dancing Queen - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 352, 'track_popularity': 99.3741, 'release_year': 2014} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'As Good As New - Live', 'track_artist': 'ABBA', 'track_album': 'Live At Wembley Arena', 'track_duration': 206, 'track_popularity': 99.5212, 'release_year': 2014}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00068d53-9a12-4287-826b-09f44296f897,Faygo Dreams,6 Dogs,6 Dogs,2,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Phantom', 'track_artist': 'Smokepurpp', 'track_album': 'Deadstar', 'track_duration': 145, 'track_popularity': 99.9777, 'release_year': 2017} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Faygo Dreams', 'track_artist': '6 Dogs', 'track_album': '6 Dogs', 'track_duration': 171, 'track_popularity': 99.999, 'release_year': 2017}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00068d53-9a12-4287-826b-09f44296f897,Ric Flair Drip (& Metro Boomin),Offset,Without Warning,3,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Phantom', 'track_artist': 'Smokepurpp', 'track_album': 'Deadstar', 'track_duration': 145, 'track_popularity': 99.9777, 'release_year': 2017} - Skipped, 
{'track_name': 'Faygo Dreams', 'track_artist': '6 Dogs', 'track_album': '6 Dogs', 'track_duration': 171, 'track_popularity': 99.999, 'release_year': 2017} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Ric Flair Drip (& Metro Boomin)', 'track_artist': 'Offset', 'track_album': 'Without Warning', 'track_duration': 172, 'track_popularity': 99.9999, 'release_year': 2017}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00068d53-9a12-4287-826b-09f44296f897,SAD!,XXXTENTACION,?,4,True,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Phantom', 'track_artist': 'Smokepurpp', 'track_album': 'Deadstar', 'track_duration': 145, 'track_popularity': 99.9777, 'release_year': 2017} - Skipped, 
{'track_name': 'Faygo Dreams', 'track_artist': '6 Dogs', 'track_album': '6 Dogs', 'track_duration': 171, 'track_popularity': 99.999, 'release_year': 2017} - Skipped, 
{'track_name': 'Ric Flair Drip (& Metro Boomin)', 'track_artist': 'Offset', 'track_album': 'Without Warning', 'track_duration': 172, 'track_popularity': 99.9999, 'release_year': 2017} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'SAD!', 'track_artist': 'XXXTENTACION', 'track_album': '?', 'track_duration': 166, 'track_popularity': 100.0, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_00068d53-9a12-4287-826b-09f44296f897,World Rage,Lil Skies,World Rage,5,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Phantom', 'track_artist': 'Smokepurpp', 'track_album': 'Deadstar', 'track_duration': 145, 'track_popularity': 99.9777, 'release_year': 2017} - Skipped, 
{'track_name': 'Faygo Dreams', 'track_artist': '6 Dogs', 'track_album': '6 Dogs', 'track_duration': 171, 'track_popularity': 99.999, 'release_year': 2017} - Skipped, 
{'track_name': 'Ric Flair Drip (& Metro Boomin)', 'track_artist': 'Offset', 'track_album': 'Without Warning', 'track_duration': 172, 'track_popularity': 99.9999, 'release_year': 2017} - Skipped, 
{'track_name': 'SAD!', 'track_artist': 'XXXTENTACION', 'track_album': '?', 'track_duration': 166, 'track_popularity': 100.0, 'release_year': 2018} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'World Rage', 'track_artist': 'Lil Skies', 'track_album': 'World Rage', 'track_duration': 135, 'track_popularity': 99.9984, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,lovely (with Khalid),Billie Eilish,lovely (with Khalid),2,False,False,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,No Es Justo,J Balvin,Vibras,3,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped, 
{'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018} - Not Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'No Es Justo', 'track_artist': 'J Balvin', 'track_album': 'Vibras', 'track_duration': 250, 'track_popularity': 99.9988, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),4,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped, 
{'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018} - Not Skipped, 
{'track_name': 'No Es Justo', 'track_artist': 'J Balvin', 'track_album': 'Vibras', 'track_duration': 250, 'track_popularity': 99.9988, 'release_year': 2018} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'One Kiss (with Dua Lipa)', 'track_artist': 'Calvin Harris', 'track_album': 'One Kiss (with Dua Lipa)', 'track_duration': 214, 'track_popularity': 99.9998, 'release_year': 2015}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,All Mine,Kanye West,ye,5,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped, 
{'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018} - Not Skipped, 
{'track_name': 'No Es Justo', 'track_artist': 'J Balvin', 'track_album': 'Vibras', 'track_duration': 250, 'track_popularity': 99.9988, 'release_year': 2018} - Skipped, 
{'track_name': 'One Kiss (with Dua Lipa)', 'track_artist': 'Calvin Harris', 'track_album': 'One Kiss (with Dua Lipa)', 'track_duration': 214, 'track_popularity': 99.9998, 'release_year': 2015} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'All Mine', 'track_artist': 'Kanye West', 'track_album': 'ye', 'track_duration': 145, 'track_popularity': 99.9998, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,Sin Pijama,Becky G,Sin Pijama,6,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped, 
{'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018} - Not Skipped, 
{'track_name': 'No Es Justo', 'track_artist': 'J Balvin', 'track_album': 'Vibras', 'track_duration': 250, 'track_popularity': 99.9988, 'release_year': 2018} - Skipped, 
{'track_name': 'One Kiss (with Dua Lipa)', 'track_artist': 'Calvin Harris', 'track_album': 'One Kiss (with Dua Lipa)', 'track_duration': 214, 'track_popularity': 99.9998, 'release_year': 2015} - Skipped, 
{'track_name': 'All Mine', 'track_artist': 'Kanye West', 'track_album': 'ye', 'track_duration': 145, 'track_popularity': 99.9998, 'release_year': 2018} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Sin Pijama', 'track_artist': 'Becky G', 'track_album': 'Sin Pijama', 'track_duration': 188, 'track_popularity': 99.9995, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,All Mine,Kanye West,ye,7,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped, 
{'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018} - Not Skipped, 
{'track_name': 'No Es Justo', 'track_artist': 'J Balvin', 'track_album': 'Vibras', 'track_duration': 250, 'track_popularity': 99.9988, 'release_year': 2018} - Skipped, 
{'track_name': 'One Kiss (with Dua Lipa)', 'track_artist': 'Calvin Harris', 'track_album': 'One Kiss (with Dua Lipa)', 'track_duration': 214, 'track_popularity': 99.9998, 'release_year': 2015} - Skipped, 
{'track_name': 'All Mine', 'track_artist': 'Kanye West', 'track_album': 'ye', 'track_duration': 145, 'track_popularity': 99.9998, 'release_year': 2018} - Skipped, 
{'track_name': 'Sin Pijama', 'track_artist': 'Becky G', 'track_album': 'Sin Pijama', 'track_duration': 188, 'track_popularity': 99.9995, 'release_year': 2018} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'All Mine', 'track_artist': 'Kanye West', 'track_album': 'ye', 'track_duration': 145, 'track_popularity': 99.9998, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_000699b9-e206-4aec-9752-67360f1101e6,One Kiss (with Dua Lipa),Calvin Harris,One Kiss (with Dua Lipa),8,False,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Only You (with Little Mix)', 'track_artist': 'Cheat Codes', 'track_album': 'Only You (with Little Mix)', 'track_duration': 189, 'track_popularity': 97.8279, 'release_year': 2018} - Not Skipped, 
{'track_name': 'lovely (with Khalid)', 'track_artist': 'Billie Eilish', 'track_album': 'lovely (with Khalid)', 'track_duration': 200, 'track_popularity': 99.9999, 'release_year': 2018} - Not Skipped, 
{'track_name': 'No Es Justo', 'track_artist': 'J Balvin', 'track_album': 'Vibras', 'track_duration': 250, 'track_popularity': 99.9988, 'release_year': 2018} - Skipped, 
{'track_name': 'One Kiss (with Dua Lipa)', 'track_artist': 'Calvin Harris', 'track_album': 'One Kiss (with Dua Lipa)', 'track_duration': 214, 'track_popularity': 99.9998, 'release_year': 2015} - Skipped, 
{'track_name': 'All Mine', 'track_artist': 'Kanye West', 'track_album': 'ye', 'track_duration': 145, 'track_popularity': 99.9998, 'release_year': 2018} - Skipped, 
{'track_name': 'Sin Pijama', 'track_artist': 'Becky G', 'track_album': 'Sin Pijama', 'track_duration': 188, 'track_popularity': 99.9995, 'release_year': 2018} - Skipped, 
{'track_name': 'All Mine', 'track_artist': 'Kanye West', 'track_album': 'ye', 'track_duration': 145, 'track_popularity': 99.9998, 'release_year': 2018} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'One Kiss (with Dua Lipa)', 'track_artist': 'Calvin Harris', 'track_album': 'One Kiss (with Dua Lipa)', 'track_duration': 214, 'track_popularity': 99.9998, 'release_year': 2015}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_0006aed0-899e-4886-9f5b-ad3685cf7453,Roaches,Maxo Kream,Punken,2,False,False,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Block Party', 'track_artist': 'Blanco', 'track_album': 'California Livin', 'track_duration': 199, 'track_popularity': 99.6447, 'release_year': 2015} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Roaches', 'track_artist': 'Maxo Kream', 'track_album': 'Punken', 'track_duration': 261, 'track_popularity': 99.9846, 'release_year': 2018}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_0006aed0-899e-4886-9f5b-ad3685cf7453,Barbell,Hodgy,Fireplace: TheNotTheOtherSide,3,True,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Block Party', 'track_artist': 'Blanco', 'track_album': 'California Livin', 'track_duration': 199, 'track_popularity': 99.6447, 'release_year': 2015} - Skipped, 
{'track_name': 'Roaches', 'track_artist': 'Maxo Kream', 'track_album': 'Punken', 'track_duration': 261, 'track_popularity': 99.9846, 'release_year': 2018} - Not Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'Barbell', 'track_artist': 'Hodgy', 'track_album': 'Fireplace: TheNotTheOtherSide', 'track_duration': 193, 'track_popularity': 99.6033, 'release_year': 2016}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_0006aed0-899e-4886-9f5b-ad3685cf7453,Fryin',Spillage Village,Bears Like This Too,4,True,True,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Block Party', 'track_artist': 'Blanco', 'track_album': 'California Livin', 'track_duration': 199, 'track_popularity': 99.6447, 'release_year': 2015} - Skipped, 
{'track_name': 'Roaches', 'track_artist': 'Maxo Kream', 'track_album': 'Punken', 'track_duration': 261, 'track_popularity': 99.9846, 'release_year': 2018} - Not Skipped, 
{'track_name': 'Barbell', 'track_artist': 'Hodgy', 'track_album': 'Fireplace: TheNotTheOtherSide', 'track_duration': 193, 'track_popularity': 99.6033, 'release_year': 2016} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': ""Fryin'"", 'track_artist': 'Spillage Village', 'track_album': 'Bears Like This Too', 'track_duration': 248, 'track_popularity': 99.8209, 'release_year': 2015}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
1_0006aed0-899e-4886-9f5b-ad3685cf7453,What’s Yo Phone Number / Telephone - Medley / Ghost Of Screw Mix,Erykah Badu,But You Caint Use My Phone,5,False,False,"Predict whether the next song in the sequence will be skipped by the user, who is listening to music through a streaming service. Here are some details about the information you will be given to help you make your decision:
    US Popularity Score: The popularity of a track is a value between 90 and 100, with 100 being the most popular. The popularity is based on the total number of plays the track has had across all users on the streaming service, and how recent those plays are.

    The user has listened to the following tracks in chronological order. Tracks that were skipped are followed by the word 'Skipped', and tracks that were listened to in full are followed by the words 'Not Skipped'.
    
{'track_name': 'Block Party', 'track_artist': 'Blanco', 'track_album': 'California Livin', 'track_duration': 199, 'track_popularity': 99.6447, 'release_year': 2015} - Skipped, 
{'track_name': 'Roaches', 'track_artist': 'Maxo Kream', 'track_album': 'Punken', 'track_duration': 261, 'track_popularity': 99.9846, 'release_year': 2018} - Not Skipped, 
{'track_name': 'Barbell', 'track_artist': 'Hodgy', 'track_album': 'Fireplace: TheNotTheOtherSide', 'track_duration': 193, 'track_popularity': 99.6033, 'release_year': 2016} - Skipped, 
{'track_name': ""Fryin'"", 'track_artist': 'Spillage Village', 'track_album': 'Bears Like This Too', 'track_duration': 248, 'track_popularity': 99.8209, 'release_year': 2015} - Skipped

    Will the user skip the next track in the sequence? Here is the next track:
    {'track_name': 'What’s Yo Phone Number / Telephone - Medley / Ghost Of Screw Mix', 'track_artist': 'Erykah Badu', 'track_album': 'But You Caint Use My Phone', 'track_duration': 310, 'track_popularity': 99.917, 'release_year': 2015}

    Please limit your response to only one word - 'True' if you think the song will be skipped, and 'False' if you think the user will listen to the song. Do not respond with any other words.

    Answer:"
